year,exporter_code,importer_code,product_code,value_thousands_usd,quantity,exporter,importer,product,value_million_usd
2016,804,699,100190,271947.652,1835020.276,Ukraine,India,Wheat,271.947652
2016,804,699,100590,33333.106,227815.226,Ukraine,India,Maize,33.333106
2016,804,699,110100,17.27,88.0,Ukraine,India,Wheat,0.01727
2016,804,699,110812,10.658,11.66,Ukraine,India,Maize,0.010657999999999999
2016,804,702,100190,9957.239,62454.756,Ukraine,Singapore,Wheat,9.957239
2016,804,702,100590,3.756,25.277,Ukraine,Singapore,Maize,0.003756
2016,804,702,110100,649.811,4293.969,Ukraine,Singapore,Wheat,0.649811
2016,804,702,110311,0.023,0.04,Ukraine,Singapore,Wheat,2.3e-05
2016,804,702,110812,0.026,0.012,Ukraine,Singapore,Maize,2.6e-05
2016,804,703,110100,0.049,0.2,Ukraine,Slovakia,Wheat,4.9000000000000005e-05
2016,804,704,100190,140.853,745.18,Ukraine,Viet Nam,Wheat,0.140853
2016,804,704,100590,7917.403,57798.042,Ukraine,Viet Nam,Maize,7.917403
2016,804,704,110100,10.636,43.191,Ukraine,Viet Nam,Wheat,0.010636
2016,804,705,110220,40.332,64.662,Ukraine,Slovenia,Maize,0.040332
2016,804,705,110313,1.021,4.0,Ukraine,Slovenia,Maize,0.001021
2016,804,706,100190,1384.362,7867.5,Ukraine,Somalia,Wheat,1.384362
2016,804,706,110100,2994.394,15505.0,Ukraine,Somalia,Wheat,2.994394
2016,804,710,100190,8527.076,43248.326,Ukraine,South Africa,Wheat,8.527076
2016,804,710,100590,19721.389,205222.087,Ukraine,South Africa,Maize,19.721389
2016,804,710,110100,49.196,94.0,Ukraine,South Africa,Wheat,0.049196
2016,804,710,110311,23.17,122.8,Ukraine,South Africa,Wheat,0.023170000000000003
2016,804,716,100110,3536.755,10382.49,Ukraine,Zimbabwe,Wheat,3.5367550000000003
2016,804,716,100190,620.938,4420.04,Ukraine,Zimbabwe,Wheat,0.620938
2016,804,716,100590,4693.305,33500.0,Ukraine,Zimbabwe,Maize,4.6933050000000005
2016,804,724,100110,0.647,0.615,Ukraine,Spain,Wheat,0.000647
2016,804,724,100190,85975.807,558981.212,Ukraine,Spain,Wheat,85.975807
2016,804,724,100510,24.429,18.156,Ukraine,Spain,Maize,0.024429
2016,804,724,100590,355587.448,2128965.328,Ukraine,Spain,Maize,355.587448
2016,804,724,110100,1.095,2.736,Ukraine,Spain,Wheat,0.001095
2016,804,724,110220,0.249,0.588,Ukraine,Spain,Maize,0.000249
2016,804,724,110311,1.495,4.678,Ukraine,Spain,Wheat,0.001495
2016,804,724,110313,0.223,0.4,Ukraine,Spain,Maize,0.000223
2016,804,728,110100,40.801,190.825,Ukraine,South Sudan,Wheat,0.040801000000000004
2016,804,729,110100,4.763,25.0,Ukraine,Sudan,Wheat,0.004763
2016,804,729,110313,227.24,630.08,Ukraine,Sudan,Maize,0.22724
2016,804,729,110812,9.728,27.6,Ukraine,Sudan,Maize,0.009728
2016,804,752,100590,2.485,7.0,Ukraine,Sweden,Maize,0.002485
2016,804,752,110311,0.22,0.556,Ukraine,Sweden,Wheat,0.00022
2016,804,752,110812,50.596,105.0,Ukraine,Sweden,Maize,0.050595999999999995
2016,804,757,100110,348.738,2527.09,Ukraine,Switzerland,Wheat,0.348738
2016,804,757,100190,3437.428,6493.166,Ukraine,Switzerland,Wheat,3.4374279999999997
2016,804,757,100590,601.388,1620.389,Ukraine,Switzerland,Maize,0.601388
2016,804,757,110100,99.502,500.0,Ukraine,Switzerland,Wheat,0.099502
2016,804,757,110812,118.977,209.073,Ukraine,Switzerland,Maize,0.118977
2016,804,760,100190,3760.069,24592.08,Ukraine,Syria,Wheat,3.760069
2016,804,760,100590,7426.664,46948.481,Ukraine,Syria,Maize,7.426664
2016,804,760,110100,47.891,236.0,Ukraine,Syria,Wheat,0.047890999999999996
2016,804,760,110812,22.4,64.0,Ukraine,Syria,Maize,0.0224
2016,804,764,100190,322563.882,1990058.646,Ukraine,Thailand,Wheat,322.563882
2016,804,764,110100,5.081,23.158,Ukraine,Thailand,Wheat,0.0050810000000000004
2016,804,764,110311,1.28,1.28,Ukraine,Thailand,Wheat,0.00128
2016,804,768,110100,20.581,100.969,Ukraine,Togo,Wheat,0.020581
2016,804,784,100190,1742.831,11307.243,Ukraine,United Arab Emirates,Wheat,1.7428309999999998
2016,804,784,100590,40.213,306.888,Ukraine,United Arab Emirates,Maize,0.040213
2016,804,784,110100,2845.555,15866.37,Ukraine,United Arab Emirates,Wheat,2.845555
2016,804,784,110311,0.226,0.648,Ukraine,United Arab Emirates,Wheat,0.00022600000000000002
2016,804,784,110313,0.113,0.288,Ukraine,United Arab Emirates,Maize,0.00011300000000000001
2016,804,784,110812,33.924,111.223,Ukraine,United Arab Emirates,Maize,0.033924
2016,804,788,100190,63075.311,392505.384,Ukraine,Tunisia,Wheat,63.075311
2016,804,788,100590,105960.024,685432.095,Ukraine,Tunisia,Maize,105.960024
2016,804,788,110313,8.646,21.0,Ukraine,Tunisia,Maize,0.008646000000000001
2016,804,792,100110,443.637,2776.14,Ukraine,TÃ¼rkiye,Wheat,0.443637
2016,804,792,100190,5172.636,33312.833,Ukraine,TÃ¼rkiye,Wheat,5.172636000000001
2016,804,792,100590,3189.111,17634.689,Ukraine,TÃ¼rkiye,Maize,3.189111
2016,804,792,110100,76.216,506.105,Ukraine,TÃ¼rkiye,Wheat,0.07621599999999999
2016,804,792,110311,0.146,0.211,Ukraine,TÃ¼rkiye,Wheat,0.000146
2016,804,792,110313,0.013,0.015,Ukraine,TÃ¼rkiye,Maize,1.3e-05
2016,804,792,110812,29.147,56.0,Ukraine,TÃ¼rkiye,Maize,0.029147
2016,804,795,100510,36.885,15.375,Ukraine,Turkmenistan,Maize,0.036885
2016,804,795,100590,316.156,1461.5,Ukraine,Turkmenistan,Maize,0.316156
2016,804,795,110100,89.192,406.66,Ukraine,Turkmenistan,Wheat,0.089192
2016,804,795,110311,39.699,93.239,Ukraine,Turkmenistan,Wheat,0.039699
2016,804,795,110313,32.659,88.48,Ukraine,Turkmenistan,Maize,0.032659
2016,804,795,110812,34.795,66.15,Ukraine,Turkmenistan,Maize,0.034795
2016,804,800,100110,31.979,76.14,Ukraine,Uganda,Wheat,0.031979
2016,804,800,100190,6178.845,31090.021,Ukraine,Uganda,Wheat,6.178845
2016,804,818,100110,522376.652,2038902.376,Ukraine,Egypt,Wheat,522.376652
2016,804,818,100190,366140.424,2407005.612,Ukraine,Egypt,Wheat,366.140424
2016,804,818,100590,393256.717,2575437.107,Ukraine,Egypt,Maize,393.256717
2016,804,818,110100,68.692,328.457,Ukraine,Egypt,Wheat,0.06869199999999999
2016,804,818,110220,1.325,4.501,Ukraine,Egypt,Maize,0.001325
2016,804,818,110313,2299.243,7185.924,Ukraine,Egypt,Maize,2.299243
2016,804,826,100190,6706.582,37903.31,Ukraine,United Kingdom,Wheat,6.706582
2016,804,826,100590,22710.648,110801.077,Ukraine,United Kingdom,Maize,22.710648000000003
2016,804,826,110100,227.813,1624.782,Ukraine,United Kingdom,Wheat,0.227813
2016,804,826,110220,5.06,22.0,Ukraine,United Kingdom,Maize,0.005059999999999999
2016,804,826,110311,0.055,0.108,Ukraine,United Kingdom,Wheat,5.5e-05
2016,804,826,110812,0.009,0.004,Ukraine,United Kingdom,Maize,8.999999999999999e-06
2016,804,842,100190,11.907,44.675,Ukraine,USA,Wheat,0.011907
2016,804,842,100590,42.615,166.01,Ukraine,USA,Maize,0.042615
2016,804,842,110100,531.38,3969.603,Ukraine,USA,Wheat,0.53138
2016,804,842,110311,42.36,31.65,Ukraine,USA,Wheat,0.04236
2016,804,842,110313,0.368,1.12,Ukraine,USA,Maize,0.000368
2016,804,860,110812,11.529,21.0,Ukraine,Uzbekistan,Maize,0.011529
2016,804,862,110100,29.675,111.862,Ukraine,Venezuela,Wheat,0.029675
2016,804,882,110100,4.584,24.0,Ukraine,Samoa,Wheat,0.0045839999999999995
2016,804,887,110100,240.023,977.98,Ukraine,Yemen,Wheat,0.240023
2016,804,894,110100,7.616,17.298,Ukraine,Zambia,Wheat,0.0076159999999999995
2017,804,4,100590,13.5,135.0,Ukraine,Afghanistan,Maize,0.0135
2017,804,8,100190,1136.055,6010.87,Ukraine,Albania,Wheat,1.136055
2017,804,8,110100,219.521,833.0,Ukraine,Albania,Wheat,0.219521
2017,804,12,100190,12693.296,87708.793,Ukraine,Algeria,Wheat,12.693296
2017,804,12,100590,19791.014,128983.83,Ukraine,Algeria,Maize,19.791014
2017,804,12,110220,8.642,22.0,Ukraine,Algeria,Maize,0.008641999999999999
2017,804,20,110100,0.538,1.816,Ukraine,Andorra,Wheat,0.0005380000000000001
2017,804,20,110311,0.339,0.963,Ukraine,Andorra,Wheat,0.000339
2017,804,20,110321,0.908,1.823,Ukraine,Andorra,Wheat,0.0009080000000000001
2017,804,24,100590,2407.412,16963.023,Ukraine,Angola,Maize,2.407412
2017,804,24,110100,9988.201,18738.684,Ukraine,Angola,Wheat,9.988200999999998
2017,804,31,100190,5028.678,15861.5,Ukraine,Azerbaijan,Wheat,5.028678
2017,804,31,110100,28.082,76.518,Ukraine,Azerbaijan,Wheat,0.028082
2017,804,31,110311,45.283,162.003,Ukraine,Azerbaijan,Wheat,0.045283000000000004
2017,804,31,110313,187.021,892.437,Ukraine,Azerbaijan,Maize,0.187021
2017,804,31,110812,28.01,66.15,Ukraine,Azerbaijan,Maize,0.02801
2017,804,36,110311,12.599,22.465,Ukraine,Australia,Wheat,0.012599
2017,804,40,100190,3003.345,11111.977,Ukraine,Austria,Wheat,3.003345
2017,804,40,100510,756.472,48.589,Ukraine,Austria,Maize,0.756472
2017,804,40,100590,1431.445,5276.678,Ukraine,Austria,Maize,1.4314449999999999
2017,804,40,110100,1.753,3.97,Ukraine,Austria,Wheat,0.0017529999999999998
2017,804,40,110311,0.165,0.316,Ukraine,Austria,Wheat,0.000165
2017,804,40,110313,0.022,0.043,Ukraine,Austria,Maize,2.2e-05
2017,804,48,100190,15.404,52.806,Ukraine,Bahrain,Wheat,0.015404
2017,804,50,100110,27.77,208.8,Ukraine,Bangladesh,Wheat,0.02777
2017,804,50,100190,308726.789,1971098.082,Ukraine,Bangladesh,Wheat,308.726789
2017,804,50,100590,7877.878,52500.032,Ukraine,Bangladesh,Maize,7.877878
2017,804,51,110311,0.006,0.005,Ukraine,Armenia,Wheat,6e-06
2017,804,56,100590,79490.678,547416.283,Ukraine,Belgium,Maize,79.490678
2017,804,70,100590,7.166,5.002,Ukraine,Bosnia Herzegovina,Maize,0.0071660000000000005
2017,804,70,110311,0.003,0.002,Ukraine,Bosnia Herzegovina,Wheat,3e-06
2017,804,84,100190,0.064,0.02,Ukraine,Belize,Wheat,6.4e-05
2017,804,84,110100,855.008,4320.27,Ukraine,Belize,Wheat,0.855008
2017,804,84,110311,0.078,0.076,Ukraine,Belize,Wheat,7.8e-05
2017,804,92,100190,172.79,1104.11,Ukraine,Br. Virgin Isds,Wheat,0.17279
2017,804,92,100590,162.638,1095.21,Ukraine,Br. Virgin Isds,Maize,0.162638
2017,804,92,110100,0.117,0.246,Ukraine,Br. Virgin Isds,Wheat,0.00011700000000000001
2017,804,92,110311,0.026,0.042,Ukraine,Br. Virgin Isds,Wheat,2.6e-05
2017,804,100,110100,0.275,0.502,Ukraine,Bulgaria,Wheat,0.000275
2017,804,100,110311,0.03,0.048,Ukraine,Bulgaria,Wheat,2.9999999999999997e-05
2017,804,100,110812,51.333,148.2,Ukraine,Bulgaria,Maize,0.051333
2017,804,104,100190,1222.654,6784.203,Ukraine,Myanmar,Wheat,1.222654
2017,804,104,110100,259.128,911.924,Ukraine,Myanmar,Wheat,0.25912799999999997
2017,804,108,100190,17.407,62.0,Ukraine,Burundi,Wheat,0.017407
2017,804,112,100110,678.27,4247.85,Ukraine,Belarus,Wheat,0.6782699999999999
2017,804,112,100190,2602.135,14812.851,Ukraine,Belarus,Wheat,2.602135
2017,804,112,100510,12225.272,6985.291,Ukraine,Belarus,Maize,12.225272
2017,804,112,100590,1828.965,12825.245,Ukraine,Belarus,Maize,1.828965
2017,804,112,110100,856.584,3594.069,Ukraine,Belarus,Wheat,0.8565839999999999
2017,804,112,110220,36.359,144.27,Ukraine,Belarus,Maize,0.036359
2017,804,112,110311,158.664,585.1,Ukraine,Belarus,Wheat,0.158664
2017,804,112,110313,1020.356,4030.093,Ukraine,Belarus,Maize,1.020356
2017,804,112,110321,44.505,301.95,Ukraine,Belarus,Wheat,0.044505
2017,804,112,110812,484.872,1567.323,Ukraine,Belarus,Maize,0.484872
2017,804,116,110100,43.234,191.969,Ukraine,Cambodia,Wheat,0.043234
2017,804,124,100590,20.5,20.0,Ukraine,Canada,Maize,0.0205
2017,804,124,110100,181.21,1334.601,Ukraine,Canada,Wheat,0.18121
2017,804,124,110220,0.102,0.3,Ukraine,Canada,Maize,0.000102
2017,804,124,110311,3.903,12.041,Ukraine,Canada,Wheat,0.0039030000000000002
2017,804,124,110313,0.883,2.079,Ukraine,Canada,Maize,0.000883
2017,804,124,110900,0.072,,Ukraine,Canada,Wheat,7.199999999999999e-05
2017,804,140,110100,12.541,50.375,Ukraine,Central African Rep.,Wheat,0.012541
2017,804,140,110311,0.43,1.48,Ukraine,Central African Rep.,Wheat,0.00043
2017,804,140,110313,0.288,1.0,Ukraine,Central African Rep.,Maize,0.00028799999999999995
2017,804,144,100190,382.697,2420.915,Ukraine,Sri Lanka,Wheat,0.382697
2017,804,144,100590,8208.09,46099.92,Ukraine,Sri Lanka,Maize,8.20809
2017,804,144,110812,10.305,27.5,Ukraine,Sri Lanka,Maize,0.010305
2017,804,148,110100,269.13,1137.5,Ukraine,Chad,Wheat,0.26913
2017,804,152,100510,1.663,0.24,Ukraine,Chile,Maize,0.001663
2017,804,152,100590,1.766,0.016,Ukraine,Chile,Maize,0.001766
2017,804,156,100190,124.883,1944.0,Ukraine,China,Wheat,0.124883
2017,804,156,100590,324790.94,2012550.957,Ukraine,China,Maize,324.79094
2017,804,156,110100,23107.207,107140.688,Ukraine,China,Wheat,23.107207
2017,804,174,110100,81.457,353.769,Ukraine,Comoros,Wheat,0.08145699999999999
2017,804,174,110311,0.008,0.006,Ukraine,Comoros,Wheat,8e-06
2017,804,178,110100,160.744,461.0,Ukraine,Congo,Wheat,0.160744
2017,804,180,110100,61.544,230.5,Ukraine,Dem. Rep. of the Congo,Wheat,0.061543999999999995
2017,804,188,110313,683.691,1947.928,Ukraine,Costa Rica,Maize,0.683691
2017,804,191,110220,11.383,21.346,Ukraine,Croatia,Maize,0.011382999999999999
2017,804,196,100190,2447.084,22083.314,Ukraine,Cyprus,Wheat,2.447084
2017,804,196,100590,13650.802,107881.428,Ukraine,Cyprus,Maize,13.650802
2017,804,196,110100,30.519,7.115,Ukraine,Cyprus,Wheat,0.030518999999999998
2017,804,196,110311,1.984,5.039,Ukraine,Cyprus,Wheat,0.001984
2017,804,196,110313,0.364,1.953,Ukraine,Cyprus,Maize,0.000364
2017,804,196,110812,54.133,290.767,Ukraine,Cyprus,Maize,0.054133
2017,804,203,100190,87.6,600.0,Ukraine,Czechia,Wheat,0.0876
2017,804,203,110311,7.862,10.793,Ukraine,Czechia,Wheat,0.007862000000000001
2017,804,203,110313,0.062,0.128,Ukraine,Czechia,Maize,6.2e-05
2017,804,203,110812,622.059,314.859,Ukraine,Czechia,Maize,0.6220589999999999
2017,804,204,110100,788.074,1285.422,Ukraine,Benin,Wheat,0.7880739999999999
2017,804,204,110311,11.01,23.679,Ukraine,Benin,Wheat,0.011009999999999999
2017,804,208,100190,649.27,3172.021,Ukraine,Denmark,Wheat,0.64927
2017,804,208,100590,679.44,3514.864,Ukraine,Denmark,Maize,0.67944
2017,804,208,110100,2.827,4.0,Ukraine,Denmark,Wheat,0.002827
2017,804,214,110100,84.772,285.931,Ukraine,Dominican Rep.,Wheat,0.084772
2017,804,226,110100,19.008,96.0,Ukraine,Equatorial Guinea,Wheat,0.019008
2017,804,231,100110,4017.152,10500.0,Ukraine,Ethiopia,Wheat,4.017152
2017,804,231,100190,14346.039,87311.675,Ukraine,Ethiopia,Wheat,14.346039000000001
2017,804,233,100590,298.554,1352.49,Ukraine,Estonia,Maize,0.298554
2017,804,233,110100,114.243,576.01,Ukraine,Estonia,Wheat,0.114243
2017,804,233,110311,0.022,0.032,Ukraine,Estonia,Wheat,2.2e-05
2017,804,233,110812,7.436,21.0,Ukraine,Estonia,Maize,0.007436
2017,804,246,100590,63.684,302.328,Ukraine,Finland,Maize,0.06368399999999999
2017,804,251,100110,1031.975,2814.32,Ukraine,France,Wheat,1.0319749999999999
2017,804,251,100190,596.079,2200.001,Ukraine,France,Wheat,0.5960789999999999
2017,804,251,100510,175.698,55.01,Ukraine,France,Maize,0.17569800000000002
2017,804,251,100590,648.692,2057.181,Ukraine,France,Maize,0.648692
2017,804,251,110100,0.364,0.1,Ukraine,France,Wheat,0.000364
2017,804,258,100590,0.667,0.219,Ukraine,French Polynesia,Maize,0.0006670000000000001
2017,804,262,100190,5978.333,36503.675,Ukraine,Djibouti,Wheat,5.978332999999999
2017,804,262,110100,57.6,288.0,Ukraine,Djibouti,Wheat,0.0576
2017,804,268,100110,9.12,24.0,Ukraine,Georgia,Wheat,0.00912
2017,804,268,100510,312.663,267.802,Ukraine,Georgia,Maize,0.312663
2017,804,268,100590,36.172,49.25,Ukraine,Georgia,Maize,0.036171999999999996
2017,804,268,110100,1127.264,4036.792,Ukraine,Georgia,Wheat,1.1272639999999998
2017,804,268,110220,12.082,29.009,Ukraine,Georgia,Maize,0.012082
2017,804,268,110311,277.459,796.005,Ukraine,Georgia,Wheat,0.277459
2017,804,268,110313,56.82,154.334,Ukraine,Georgia,Maize,0.05682
2017,804,268,110812,0.049,0.04,Ukraine,Georgia,Maize,4.9000000000000005e-05
2017,804,270,110100,291.23,939.45,Ukraine,Gambia,Wheat,0.29123000000000004
2017,804,275,100110,974.884,4002.594,Ukraine,State of Palestine,Wheat,0.974884
2017,804,275,110100,6932.127,31345.577,Ukraine,State of Palestine,Wheat,6.932127
2017,804,275,110311,136.253,547.917,Ukraine,State of Palestine,Wheat,0.13625299999999999
2017,804,275,110313,21.413,54.673,Ukraine,State of Palestine,Maize,0.021413
2017,804,276,100110,0.83,1.415,Ukraine,Germany,Wheat,0.00083
2017,804,276,100190,4869.064,15910.554,Ukraine,Germany,Wheat,4.869064000000001
2017,804,276,100510,0.756,0.177,Ukraine,Germany,Maize,0.000756
2017,804,276,100590,33371.263,231329.945,Ukraine,Germany,Maize,33.371263
2017,804,276,110100,0.064,0.087,Ukraine,Germany,Wheat,6.4e-05
2017,804,276,110311,53.837,106.161,Ukraine,Germany,Wheat,0.053837
2017,804,276,110313,13.695,34.087,Ukraine,Germany,Maize,0.013695
2017,804,276,110812,221.843,482.339,Ukraine,Germany,Maize,0.22184299999999998
2017,804,288,100110,13.217,101.67,Ukraine,Ghana,Wheat,0.013217000000000001
2017,804,288,100190,21.854,147.932,Ukraine,Ghana,Wheat,0.021854
2017,804,288,100590,6.407,50.0,Ukraine,Ghana,Maize,0.006407
2017,804,288,110100,464.84,1708.845,Ukraine,Ghana,Wheat,0.46484
2017,804,300,100190,8115.82,45827.279,Ukraine,Greece,Wheat,8.11582
2017,804,300,100590,17821.384,97548.462,Ukraine,Greece,Maize,17.821384
2017,804,300,110100,7.205,28.478,Ukraine,Greece,Wheat,0.0072050000000000005
2017,804,300,110311,0.185,0.41,Ukraine,Greece,Wheat,0.000185
2017,804,300,110812,1.306,2.205,Ukraine,Greece,Maize,0.001306
2017,804,332,110311,18.0,42.0,Ukraine,Haiti,Wheat,0.018
2017,804,344,110100,2352.773,12492.203,Ukraine,"China, Hong Kong SAR",Wheat,2.352773
2017,804,344,110311,0.005,0.005,Ukraine,"China, Hong Kong SAR",Wheat,5e-06
2017,804,344,110812,8.838,27.501,Ukraine,"China, Hong Kong SAR",Maize,0.008837999999999999
2017,804,348,100110,68.943,260.58,Ukraine,Hungary,Wheat,0.068943
2017,804,348,100190,458.626,1293.041,Ukraine,Hungary,Wheat,0.458626
2017,804,348,100510,285.805,13.307,Ukraine,Hungary,Maize,0.28580500000000003
2017,804,348,100590,896.684,6508.253,Ukraine,Hungary,Maize,0.8966839999999999
2017,804,352,110812,0.052,0.1,Ukraine,Iceland,Maize,5.2e-05
2017,804,360,100110,635.745,716.506,Ukraine,Indonesia,Wheat,0.635745
2017,804,360,100190,337767.64,2053458.457,Ukraine,Indonesia,Wheat,337.76764000000003
2017,804,360,100590,729.415,431.039,Ukraine,Indonesia,Maize,0.7294149999999999
2017,804,360,110100,2767.179,10313.0,Ukraine,Indonesia,Wheat,2.767179
2017,804,360,110812,8091.352,29648.545,Ukraine,Indonesia,Maize,8.091352
2017,804,364,100110,3029.34,14613.0,Ukraine,Iran,Wheat,3.0293400000000004
2017,804,364,100590,152396.536,980164.443,Ukraine,Iran,Maize,152.396536
2017,804,368,100590,104.888,473.24,Ukraine,Iraq,Maize,0.10488800000000001
2017,804,368,110100,434.365,1664.875,Ukraine,Iraq,Wheat,0.434365
2017,804,368,110313,15.12,56.0,Ukraine,Iraq,Maize,0.01512
2017,804,372,100590,39382.119,269911.79,Ukraine,Ireland,Maize,39.382118999999996
2017,804,376,100190,41955.871,507551.463,Ukraine,Israel,Wheat,41.955871
2017,804,376,100590,93678.756,1162322.489,Ukraine,Israel,Maize,93.67875599999999
2017,804,376,110100,4206.936,26381.354,Ukraine,Israel,Wheat,4.206936
2017,804,376,110220,30.92,109.623,Ukraine,Israel,Maize,0.030920000000000003
2017,804,376,110311,87.335,513.266,Ukraine,Israel,Wheat,0.087335
2017,804,376,110313,122.703,651.079,Ukraine,Israel,Maize,0.122703
2017,804,376,110812,37.101,110.0,Ukraine,Israel,Maize,0.037101
2017,804,376,110900,136.0,76.5,Ukraine,Israel,Wheat,0.136
2017,804,380,100110,1877.381,7852.21,Ukraine,Italy,Wheat,1.8773810000000002
2017,804,380,100190,88019.582,452619.919,Ukraine,Italy,Wheat,88.019582
2017,804,380,100590,283354.175,1721125.271,Ukraine,Italy,Maize,283.354175
2017,804,380,110100,0.046,0.1,Ukraine,Italy,Wheat,4.6e-05
2017,804,380,110220,0.008,0.012,Ukraine,Italy,Maize,8e-06
2017,804,380,110812,0.802,2.0,Ukraine,Italy,Maize,0.0008020000000000001
2017,804,384,100190,3539.268,23072.509,Ukraine,CÃ´te d'Ivoire,Wheat,3.539268
2017,804,384,110100,21.16,100.0,Ukraine,CÃ´te d'Ivoire,Wheat,0.02116
2017,804,384,110812,61.889,165.0,Ukraine,CÃ´te d'Ivoire,Maize,0.061889
2017,804,392,100190,5447.826,31992.153,Ukraine,Japan,Wheat,5.447826
2017,804,392,100590,14042.795,62272.611,Ukraine,Japan,Maize,14.042795
2017,804,398,100190,33.806,93.37,Ukraine,Kazakhstan,Wheat,0.033805999999999996
2017,804,398,100510,87.657,98.266,Ukraine,Kazakhstan,Maize,0.087657
2017,804,398,110220,25.388,77.889,Ukraine,Kazakhstan,Maize,0.025388
2017,804,398,110313,181.955,646.533,Ukraine,Kazakhstan,Maize,0.181955
2017,804,400,100110,2195.389,2235.734,Ukraine,Jordan,Wheat,2.195389
2017,804,400,100190,16053.222,104596.642,Ukraine,Jordan,Wheat,16.053221999999998
2017,804,400,100590,9912.703,58773.177,Ukraine,Jordan,Maize,9.912702999999999
2017,804,400,110100,435.902,1634.895,Ukraine,Jordan,Wheat,0.435902
2017,804,400,110220,40.553,126.304,Ukraine,Jordan,Maize,0.040553
2017,804,404,100190,44770.161,279108.821,Ukraine,Kenya,Wheat,44.770161
2017,804,404,100590,18526.551,111512.04,Ukraine,Kenya,Maize,18.526550999999998
2017,804,404,110100,56.983,327.974,Ukraine,Kenya,Wheat,0.056983
2017,804,404,110812,20.935,54.0,Ukraine,Kenya,Maize,0.020935
2017,804,408,110100,1578.738,7715.6,Ukraine,Dem. People's Rep. of Korea,Wheat,1.578738
2017,804,410,100110,18.459,24.425,Ukraine,Rep. of Korea,Wheat,0.018459
2017,804,410,100190,123646.227,730459.838,Ukraine,Rep. of Korea,Wheat,123.646227
2017,804,410,100590,68634.644,350865.237,Ukraine,Rep. of Korea,Maize,68.634644
2017,804,410,110100,445.095,2654.642,Ukraine,Rep. of Korea,Wheat,0.445095
2017,804,410,110220,0.847,0.052,Ukraine,Rep. of Korea,Maize,0.000847
2017,804,410,110313,0.817,0.05,Ukraine,Rep. of Korea,Maize,0.0008169999999999999
2017,804,410,110812,0.024,0.002,Ukraine,Rep. of Korea,Maize,2.4e-05
2017,804,414,100190,58.738,267.953,Ukraine,Kuwait,Wheat,0.058738
2017,804,414,100590,120.849,503.259,Ukraine,Kuwait,Maize,0.120849
2017,804,422,100110,67566.181,342133.0,Ukraine,Lebanon,Wheat,67.566181
2017,804,422,100190,65772.608,396888.632,Ukraine,Lebanon,Wheat,65.77260799999999
2017,804,422,100590,29582.811,168340.953,Ukraine,Lebanon,Maize,29.582811000000003
2017,804,422,110100,1527.198,5887.213,Ukraine,Lebanon,Wheat,1.527198
2017,804,422,110311,1.676,5.0,Ukraine,Lebanon,Wheat,0.001676
2017,804,422,110313,131.932,516.422,Ukraine,Lebanon,Maize,0.131932
2017,804,422,110812,278.841,611.495,Ukraine,Lebanon,Maize,0.278841
2017,804,428,100190,42.437,110.0,Ukraine,Latvia,Wheat,0.042436999999999996
2017,804,428,100590,517.827,6271.034,Ukraine,Latvia,Maize,0.517827
2017,804,428,110100,13.173,21.664,Ukraine,Latvia,Wheat,0.013173
2017,804,430,100590,19.359,149.715,Ukraine,Liberia,Maize,0.019359
2017,804,430,110100,0.035,0.05,Ukraine,Liberia,Wheat,3.5000000000000004e-05
2017,804,434,100190,36995.01,253570.354,Ukraine,Libya,Wheat,36.99501
2017,804,434,100590,59021.928,440675.764,Ukraine,Libya,Maize,59.021928
2017,804,434,110100,3092.176,15749.9,Ukraine,Libya,Wheat,3.092176
2017,804,434,110812,14.344,52.0,Ukraine,Libya,Maize,0.014343999999999999
2017,804,440,100190,92.866,530.66,Ukraine,Lithuania,Wheat,0.092866
2017,804,440,100590,8632.616,87346.226,Ukraine,Lithuania,Maize,8.632616
2017,804,440,110100,19.67,59.356,Ukraine,Lithuania,Wheat,0.01967
2017,804,440,110311,2.662,8.083,Ukraine,Lithuania,Wheat,0.002662
2017,804,440,110313,4.399,11.174,Ukraine,Lithuania,Maize,0.004399
2017,804,440,110812,177.195,525.0,Ukraine,Lithuania,Maize,0.177195
2017,804,450,100590,723.991,2981.066,Ukraine,Madagascar,Maize,0.7239909999999999
2017,804,450,110100,160.034,99.456,Ukraine,Madagascar,Wheat,0.16003399999999998
2017,804,458,100110,4617.157,21238.6,Ukraine,Malaysia,Wheat,4.617157
2017,804,458,100190,14364.087,92759.369,Ukraine,Malaysia,Wheat,14.364087
2017,804,458,100510,7.453,24.82,Ukraine,Malaysia,Maize,0.007453
2017,804,458,100590,36.951,287.32,Ukraine,Malaysia,Maize,0.036951
2017,804,458,110100,86.855,166.54,Ukraine,Malaysia,Wheat,0.086855
2017,804,458,110220,7.472,21.0,Ukraine,Malaysia,Maize,0.007472
2017,804,458,110311,3804.037,16880.7,Ukraine,Malaysia,Wheat,3.8040369999999997
2017,804,458,110812,296.872,469.106,Ukraine,Malaysia,Maize,0.296872
2017,804,466,100190,672.417,2078.485,Ukraine,Mali,Wheat,0.672417
2017,804,470,100190,260.538,1373.43,Ukraine,Malta,Wheat,0.260538
2017,804,470,100590,1086.487,5908.99,Ukraine,Malta,Maize,1.086487
2017,804,470,110100,0.561,0.786,Ukraine,Malta,Wheat,0.0005610000000000001
2017,804,470,110220,0.015,0.015,Ukraine,Malta,Maize,1.4999999999999999e-05
